id_venta,fecha,id_cliente,id_producto,id_sucursal,cantidad,total
4249,2026-02-10,82,25,3,4,4846.33
4250,2026-03-23,252,33,3,5,10090.33
4251,2026-01-27,342,47,4,3,785.1
4252,2026-03-29,443,3,1,4,13338.68
4253,2026-01-22,204,31,3,4,6006.86
4254,2026-02-03,27,28,4,5,7442.66
4255,2025-12-26,38,36,4,5,12427.62
4256,2026-03-14,459,39,3,1,13526.63
4257,2026-01-31,272,42,2,1,9371.27
4258,2026-05-03,87,36,3,3,9759.39
4259,2026-02-12,176,49,2,4,9067.23
4260,2026-02-25,426,47,3,4,5611.19
4261,2026-04-05,257,46,2,2,14851.18
4262,2026-04-19,430,41,3,4,560.2
4263,2026-01-05,119,23,1,1,7287.68
4264,2026-03-01,208,8,3,1,5116.89
4265,2026-06-05,328,16,4,3,1841.61
4266,2026-04-13,384,23,1,1,14368.2
4267,2025-12-18,221,21,1,4,12383.79
4268,2026-01-21,439,25,3,1,5252.34
4269,2026-02-09,52,49,2,5,14596.41
4270,2026-04-19,217,26,2,4,13991.57
4271,2026-04-10,131,47,3,3,6889.67
4272,2026-02-24,474,33,2,2,5294.45
4273,2026-05-25,7,19,3,3,5273.22
4274,2026-06-06,413,26,4,2,3872.37
4275,2026-05-31,8,21,3,2,8247.65
4276,2026-04-29,75,24,4,4,12443.34
4277,2026-05-20,497,1,4,3,1514.5
4278,2026-05-16,479,26,2,1,2357.09
4279,2026-03-20,306,44,1,3,9283.7
4280,2026-05-31,413,22,2,4,6118.45
4281,2025-12-23,405,29,2,5,6333.58
4282,2026-01-27,194,17,3,3,11083.87
4283,2026-02-22,426,28,2,4,8802.44
4284,2026-03-06,147,30,1,1,8985.17
4285,2026-05-02,151,28,1,3,3931.5
4286,2025-12-10,236,47,2,5,10909.47
4287,2026-05-16,247,39,1,2,2372.66
4288,2026-04-01,135,28,2,1,949.28
4289,2026-02-24,16,19,2,3,13900.91
4290,2026-02-03,184,5,2,2,8146.61
4291,2026-01-13,108,43,1,5,14005.55
4292,2026-04-28,268,19,2,2,11461.41
4293,2026-02-24,193,13,4,5,5767.82
4294,2025-12-14,402,42,1,4,1696.9
4295,2026-01-02,389,50,1,1,1484.44
4296,2026-04-03,377,46,3,4,3348.14
4297,2025-12-19,258,41,1,1,5400.28
4298,2026-05-27,448,41,4,2,8217.25
4299,2026-03-21,422,42,1,3,6941.86
4300,2026-01-24,191,50,2,4,3818.1
4301,2026-05-23,231,20,1,5,13084.25
4302,2026-04-28,474,41,1,5,14037.92
4303,2026-02-06,187,49,2,5,3817.85
4304,2026-02-23,128,3,4,3,10107.81
4305,2026-01-17,309,12,3,5,8036.02
4306,2026-01-16,485,35,3,3,4264.91
4307,2026-03-23,470,11,1,1,5374.6
4308,2026-04-09,399,25,3,3,14115.02
4309,2026-02-04,378,46,3,4,9396.52
4310,2026-01-23,441,4,4,4,9283.2
4311,2026-04-08,376,12,1,1,3977.65
4312,2026-05-14,131,32,4,5,5487.31
4313,2026-01-05,334,27,3,5,10103.23
4314,2026-01-16,95,7,2,5,6784.86
4315,2025-12-28,334,16,3,4,14749.93
4316,2026-04-04,115,43,4,5,2375.85
4317,2026-03-12,20,14,2,5,1748.6
4318,2026-03-07,260,33,2,5,6967.89
4319,2026-05-13,350,10,1,5,1494.04
4320,2026-04-02,489,41,3,5,4928.33
4321,2026-04-29,132,29,2,4,6971.51
4322,2026-04-06,362,19,3,2,12738.83
4323,2026-05-20,167,8,3,5,10785.01
4324,2026-03-07,406,1,3,5,5749.04
4325,2026-05-10,316,29,2,5,12473.65
4326,2026-03-16,276,11,2,2,10660.8
4327,2026-02-23,134,14,1,1,13983.24
4328,2025-12-09,429,27,4,1,7598.58
4329,2026-01-06,332,6,2,5,12625.84
4330,2026-02-10,341,11,3,2,11297.49
4331,2025-12-28,323,8,4,2,11580.15
4332,2026-05-23,450,2,3,1,9673.26
4333,2026-02-23,243,47,4,2,4786.08
4334,2025-12-29,163,21,3,5,8905.74
4335,2026-02-27,83,5,3,3,1428.31
4336,2026-03-21,488,32,1,5,13315.86
4337,2026-04-16,99,7,2,2,13898.61
4338,2026-02-18,303,32,4,5,5898.91
4339,2026-01-24,375,38,4,5,11553.93
4340,2026-02-11,267,31,2,2,13048.47
4341,2026-02-01,496,13,1,3,1076.82
4342,2026-02-05,231,21,3,5,12192.55
4343,2026-04-26,164,22,3,3,10239.29
4344,2026-01-06,195,22,1,2,8499.17
4345,2026-03-29,218,4,2,4,2009.79
4346,2026-03-10,198,43,2,1,13287.72
4347,2026-02-11,205,35,1,3,1904.92
4348,2026-02-09,17,40,2,5,2311.41
4349,2026-02-26,441,48,3,3,12803.37
4350,2026-01-27,477,27,3,5,4105.49
4351,2026-01-02,417,30,2,2,5874.53
4352,2026-02-01,54,11,3,2,9406.2
4353,2026-02-09,70,1,4,4,8831.01
4354,2026-03-05,460,9,3,2,7170.96
4355,2026-05-23,68,19,4,1,9571.8
4356,2026-05-28,425,43,1,3,3571.08
4357,2026-02-09,371,21,3,3,3101.4
4358,2026-01-23,40,19,2,2,5504.49
4359,2026-05-27,248,48,1,3,4137.06
4360,2026-03-15,23,38,1,4,5758.08
4361,2026-02-13,166,5,1,5,7428.27
4362,2026-03-26,426,19,4,1,8193.81
4363,2026-01-02,180,21,4,2,1486.23
4364,2026-01-18,131,43,1,2,7085.64
4365,2026-01-29,410,32,4,2,14523.59
4366,2026-05-07,73,47,3,5,7962.88
4367,2026-04-13,333,33,4,1,11678.88
4368,2026-05-14,63,38,3,2,4011.43
4369,2026-03-30,264,12,2,5,12801.78
4370,2026-05-08,404,48,4,3,849.25
4371,2026-05-17,112,3,4,1,1845.78
4372,2026-02-14,446,44,4,3,7297.39
4373,2026-02-23,40,48,3,3,5688.25
4374,2026-05-01,90,4,3,1,12533.05
4375,2026-02-16,61,12,2,2,12669.32
4376,2026-05-10,304,17,2,3,13032.72
4377,2026-05-11,167,46,2,2,10088.06
4378,2026-05-30,305,30,4,1,11462.7
4379,2026-06-01,448,20,4,1,12231.06
4380,2026-05-20,426,48,4,5,3799.4
4381,2026-04-20,78,22,4,5,13936.7
4382,2026-02-18,91,3,3,2,11983.48
4383,2026-06-05,109,2,3,2,8895.08
4384,2026-04-21,390,4,2,2,14561.2
4385,2026-05-22,380,39,2,3,8849.34
4386,2026-05-14,355,16,1,1,10439.02
4387,2026-04-13,115,16,2,4,13736.76
4388,2026-01-02,448,33,4,2,6493.83
4389,2026-05-16,288,14,1,4,4722.47
4390,2026-05-29,239,12,1,2,3685.3
4391,2026-02-07,321,12,4,3,9479.64
4392,2025-12-20,437,48,1,5,13768.16
4393,2025-12-24,214,48,3,3,13780.9
4394,2026-05-15,380,7,3,5,8238.22
4395,2026-05-12,491,11,4,3,14964.8
4396,2026-04-04,51,42,2,4,14546.18
4397,2026-06-03,54,44,1,2,6534.98
4398,2026-01-10,15,24,2,2,12565.95
4399,2026-04-05,475,34,4,5,6095.12
4400,2026-02-10,67,22,4,2,11163.36
4401,2026-02-17,81,33,4,5,7380.96
4402,2026-05-11,462,13,3,2,1773.63
4403,2026-04-27,327,31,4,3,10344.49
4404,2026-01-03,383,24,2,5,1929.38
4405,2026-01-13,94,48,2,1,7141.55
4406,2026-02-18,485,27,1,5,11477.98
4407,2026-04-12,51,44,3,3,7246.71
4408,2026-02-12,488,39,4,5,11592.8
4409,2025-12-28,163,48,1,1,587.0
4410,2025-12-11,331,10,1,3,2618.87
4411,2026-03-23,72,36,4,3,10561.09
4412,2025-12-12,426,9,4,4,7982.55
4413,2026-02-25,20,39,4,4,1899.92
4414,2025-12-22,5,32,4,2,5406.59
4415,2026-01-14,6,35,4,4,4489.67
4416,2026-04-15,258,46,4,3,5853.15
4417,2026-02-12,123,10,3,2,6968.56
4418,2026-05-31,362,48,1,4,3080.7
4419,2026-03-26,245,10,3,2,12396.51
4420,2026-05-27,42,26,2,1,2135.99
4421,2025-12-27,282,17,2,5,7891.32
4422,2025-12-25,270,13,3,3,5659.05
4423,2026-03-31,156,7,2,2,11629.31
4424,2026-02-05,115,30,1,2,10384.49
4425,2026-05-03,316,5,4,1,2989.57
4426,2026-05-04,221,41,3,3,9743.26
4427,2026-01-23,105,27,4,2,5511.05
4428,2026-04-16,272,8,2,5,14315.77
4429,2026-04-13,79,50,1,5,4548.62
4430,2026-05-28,76,45,4,3,13252.59
4431,2026-04-28,357,50,4,5,5865.52
4432,2026-04-07,348,12,4,1,9922.34
4433,2026-01-18,100,1,2,2,1614.53
4434,2026-02-05,324,43,4,5,11878.97
4435,2026-04-22,253,2,3,3,7035.16
4436,2026-03-25,172,13,3,2,10623.97
4437,2026-02-12,219,7,4,1,12077.46
4438,2026-01-25,331,48,4,5,11572.62
4439,2026-02-11,13,4,3,4,11245.31
4440,2026-03-25,323,46,3,1,1256.24
4441,2026-04-26,465,44,1,5,2691.99
4442,2025-12-26,330,13,2,5,3644.84
4443,2026-01-02,219,38,2,2,5360.11
4444,2025-12-17,4,35,2,4,14016.08
4445,2026-02-20,375,3,2,3,12362.62
4446,2026-04-13,37,25,2,1,3891.36
4447,2026-02-16,53,50,2,1,4473.95
4448,2026-03-31,89,38,4,1,9582.73
4449,2025-12-17,403,3,2,4,7090.28
4450,2026-02-12,242,19,3,5,1942.18
4451,2025-12-21,450,40,3,4,10429.13
4452,2026-01-14,472,28,1,2,10814.9
4453,2026-05-10,417,47,1,5,11047.04
4454,2026-05-16,292,16,2,3,1182.76
4455,2026-03-31,420,50,1,3,6755.25
4456,2026-03-11,451,50,2,1,5826.37
4457,2026-04-14,421,50,4,1,8072.65
4458,2026-06-01,431,25,4,4,12534.58
4459,2026-03-11,308,11,4,1,6045.93
4460,2026-05-01,183,23,2,4,1124.81
4461,2026-05-17,215,10,2,1,14745.55
4462,2026-03-06,125,37,4,3,10496.81
4463,2026-01-14,270,28,4,1,9737.15
4464,2026-05-24,173,10,3,4,6675.56
4465,2026-02-23,319,45,4,3,1925.87
4466,2026-04-05,228,28,3,4,7907.5
4467,2025-12-30,385,12,4,5,2585.53
4468,2025-12-18,212,21,4,2,2623.77
4469,2026-05-04,180,15,2,5,4952.62
4470,2026-01-27,98,12,3,1,7030.86
4471,2026-01-30,157,44,2,1,5148.03
4472,2026-04-24,172,42,3,4,609.15
4473,2026-03-06,184,16,1,3,1547.18
4474,2026-03-01,334,18,3,4,14257.65
4475,2026-05-06,333,8,2,2,8297.98
4476,2026-03-14,484,20,2,1,8302.67
4477,2026-01-27,2,25,3,1,11073.43
4478,2025-12-30,152,24,4,5,13038.12
4479,2026-05-01,59,25,4,3,7369.48
4480,2026-05-03,415,28,1,1,8372.11
4481,2026-04-19,207,34,1,5,4230.21
4482,2026-04-06,265,9,3,5,4209.01
4483,2026-04-20,92,38,1,3,11160.91
4484,2026-05-29,23,6,2,4,3307.69
4485,2026-01-02,250,2,2,3,6141.89
4486,2026-03-11,374,35,1,1,9464.54
4487,2026-04-14,227,46,1,3,14733.88
4488,2025-12-11,459,26,4,1,4358.82
4489,2026-05-15,26,44,1,4,1310.78
4490,2026-04-05,291,41,2,3,14206.81
4491,2026-04-03,295,3,1,3,11796.53
4492,2026-05-14,480,20,4,5,3388.39
4493,2026-05-22,269,13,3,1,9133.27
4494,2026-02-11,48,41,1,5,4714.11
4495,2026-04-24,328,19,1,5,1644.81
4496,2026-04-23,408,11,4,3,1984.96
4497,2025-12-17,477,20,4,3,1824.55
4498,2026-03-13,163,22,1,1,11029.53
4499,2025-12-23,273,15,1,2,3484.37
4500,2025-12-25,421,30,1,3,12477.23
4501,2025-12-31,485,39,3,4,8210.35
4502,2026-01-03,429,10,1,3,3864.87
4503,2026-04-11,332,9,1,1,11010.32
4504,2025-12-16,475,50,1,2,11335.39
4505,2026-05-08,102,38,2,4,8489.18
4506,2026-05-20,305,15,1,2,630.8
4507,2026-03-11,458,14,1,3,13198.62
4508,2026-03-24,231,31,4,2,11032.68
4509,2026-05-13,234,41,2,1,1494.03
4510,2026-04-08,238,20,3,4,13644.6
4511,2026-02-02,188,49,3,2,11132.69
4512,2025-12-20,288,44,2,3,9749.05
4513,2026-05-10,462,4,1,5,13087.02
4514,2026-05-26,314,45,2,3,12780.13
4515,2026-03-09,411,29,3,2,5723.31
4516,2026-04-23,375,17,1,3,10646.74
4517,2026-04-30,261,46,3,2,7089.67
4518,2026-04-27,45,27,4,2,5115.78
4519,2026-01-11,336,10,2,4,1702.46
4520,2026-02-24,436,36,3,4,9897.25
4521,2026-03-16,91,30,3,3,7769.57
4522,2026-05-20,4,1,3,3,692.45
4523,2026-01-25,172,33,1,2,5341.63
4524,2026-04-05,182,32,2,3,9902.68
4525,2026-05-28,253,50,1,3,8492.49
4526,2026-05-23,450,19,4,2,2824.6
4527,2026-01-19,217,34,1,3,2993.62
4528,2026-04-18,306,30,1,1,11267.85
4529,2026-04-09,278,13,4,3,12758.94
4530,2026-02-11,224,15,2,5,3562.82
4531,2026-04-09,217,35,4,2,11419.02
4532,2026-03-02,171,26,2,5,3855.46
4533,2026-02-21,43,28,1,3,2946.64
4534,2025-12-19,194,49,1,2,2930.34
4535,2026-04-21,324,40,1,4,11703.94
4536,2026-01-11,145,4,4,5,14730.44
4537,2026-05-20,290,35,3,2,548.43
4538,2026-03-07,373,3,1,1,5377.21
4539,2026-05-26,10,42,1,5,10276.99
4540,2026-03-10,461,40,4,4,3154.59
4541,2026-04-08,216,31,3,2,13720.06
4542,2026-02-09,413,7,3,3,7609.51
4543,2026-03-24,10,42,2,3,2554.74
4544,2026-03-11,332,39,3,1,13906.56
4545,2025-12-22,458,45,2,3,2894.35
4546,2026-03-14,101,3,1,3,851.96
4547,2026-06-02,347,4,3,3,13500.29
4548,2026-02-05,394,46,2,5,3614.1
4549,2026-05-18,137,17,3,3,8146.72
4550,2026-02-06,295,1,2,4,12621.42
4551,2026-03-28,192,16,2,5,8664.6
4552,2026-01-05,197,5,3,4,9169.06
4553,2026-02-17,354,41,3,1,1010.95
4554,2026-02-15,54,32,4,1,7564.99
4555,2026-03-26,238,38,3,4,12110.8
4556,2026-02-02,321,6,3,2,823.62
4557,2026-03-07,495,15,4,1,10706.66
4558,2025-12-13,477,26,1,2,10020.49
4559,2026-01-18,63,49,3,3,3839.43
4560,2026-04-06,90,42,4,3,11588.9
4561,2026-03-16,184,50,2,4,2984.78
4562,2026-03-08,20,7,4,2,9615.01
4563,2026-02-09,143,37,3,5,4851.12
4564,2026-05-16,84,17,3,2,7744.05
4565,2026-04-17,141,48,3,1,12553.88
4566,2026-01-12,112,3,1,1,11182.61
4567,2026-01-28,23,16,3,2,1966.94
4568,2026-04-17,39,39,4,1,14635.76
4569,2026-05-21,110,25,1,5,1718.19
4570,2026-03-23,495,9,1,4,7723.37
4571,2026-05-20,299,47,1,1,7895.89
4572,2026-01-07,349,23,2,3,6005.36
4573,2026-02-27,367,31,2,2,554.9
4574,2026-03-04,486,39,2,2,3615.07
4575,2025-12-23,408,50,2,4,14518.06
4576,2026-04-12,358,12,3,5,8322.25
4577,2026-05-13,127,18,2,4,9858.5
4578,2026-04-10,220,13,2,2,12736.09
4579,2026-04-01,259,12,4,5,11856.89
4580,2026-03-21,324,35,2,2,3527.48
4581,2026-03-25,473,24,1,5,12258.07
4582,2026-04-02,234,8,2,3,12178.07
4583,2026-05-01,321,9,2,3,10419.0
4584,2026-05-12,348,3,3,2,11805.18
4585,2026-05-14,233,38,3,3,12665.45
4586,2026-02-27,411,33,1,2,6414.61
4587,2026-01-18,256,21,4,3,9941.57
4588,2026-04-03,300,20,1,4,7986.4
4589,2026-01-22,78,34,3,3,13379.38
4590,2026-03-17,171,14,4,2,3081.25
4591,2026-06-04,24,34,1,1,13716.1
4592,2026-01-19,467,37,3,4,10120.23
4593,2026-02-04,218,50,2,3,9471.08
4594,2026-04-17,135,15,4,2,2938.89
4595,2026-02-10,326,37,4,3,9647.47
4596,2026-03-19,385,29,2,1,790.49
4597,2026-01-19,354,1,2,3,11610.58
4598,2026-05-06,363,8,2,4,10040.84
4599,2026-04-07,55,50,1,3,10142.78
4600,2026-03-14,48,23,3,5,3650.3
4601,2026-01-28,326,7,2,3,13196.96
4602,2026-05-09,336,48,4,5,12566.25
4603,2026-05-09,376,33,2,5,6072.43
4604,2026-03-09,4,3,2,2,8790.7
4605,2026-01-30,474,44,4,2,9728.2
4606,2026-02-11,315,38,2,5,3541.51
4607,2026-04-18,110,24,1,2,10167.63
4608,2026-05-10,401,12,4,4,12203.56
4609,2026-02-20,243,9,1,1,5638.4
4610,2026-01-14,211,21,2,5,1155.78
4611,2025-12-28,468,8,4,3,6542.82
4612,2026-03-11,383,25,3,4,3689.14
4613,2026-04-03,200,47,1,3,3146.33
4614,2025-12-10,130,22,1,5,11781.3
4615,2026-02-02,407,7,1,5,9517.56
4616,2026-02-20,91,1,2,4,13597.98
4617,2026-01-02,70,46,2,2,14400.16
4618,2026-03-20,458,12,3,1,10583.6
4619,2026-01-06,338,7,3,1,6165.28
4620,2026-06-05,399,10,3,1,6223.62
4621,2026-05-02,290,46,2,3,11962.79
4622,2026-01-09,226,7,1,4,8016.19
4623,2026-04-12,392,17,3,5,6482.77
4624,2026-03-18,229,29,4,3,3301.58
4625,2026-04-18,146,46,3,4,3859.76
4626,2026-02-22,454,29,4,2,14843.75
4627,2026-05-14,46,16,4,3,11556.29
4628,2026-06-07,111,17,2,2,11652.42
4629,2026-05-10,359,8,2,4,4907.81
4630,2026-04-23,53,14,3,5,11547.92
4631,2026-01-03,241,33,2,5,5649.05
4632,2026-06-06,336,4,2,5,11248.41
4633,2026-01-03,297,22,3,1,6125.19
4634,2025-12-20,274,48,2,3,2700.69
4635,2026-03-16,331,11,1,1,12119.07
4636,2026-03-18,141,24,2,2,9776.52
4637,2026-03-22,481,5,2,2,5956.85
4638,2026-03-17,29,42,3,4,7569.74
4639,2026-03-06,283,22,3,1,3277.38
4640,2026-02-07,133,38,2,5,4432.06
4641,2026-05-06,141,6,1,3,5303.53
4642,2026-04-13,324,34,3,1,4517.9
4643,2026-02-05,185,9,4,1,14104.24
4644,2026-02-03,124,32,2,2,6547.1
4645,2026-01-30,49,35,4,1,2578.05
4646,2026-02-21,399,21,4,2,9603.97
4647,2026-02-01,253,34,1,4,3163.87
4648,2026-02-07,221,18,1,3,9430.42
4649,2026-01-10,459,26,4,5,6320.73
4650,2026-02-11,283,40,1,3,8628.9
4651,2026-01-11,348,5,2,4,4664.6
4652,2026-04-22,481,39,2,1,6719.96
4653,2026-05-21,287,34,4,3,14702.52
4654,2026-04-19,131,8,4,5,7239.22
4655,2026-02-12,316,20,1,2,9083.28
4656,2026-03-12,81,23,3,2,5297.36
4657,2025-12-12,353,38,4,2,5118.85
4658,2026-05-24,88,37,3,4,14122.36
4659,2026-05-02,487,13,4,4,11961.28
4660,2026-05-23,175,6,1,1,14763.78
4661,2026-04-30,60,6,1,4,12531.21
4662,2026-03-24,235,31,2,5,6415.4
4663,2026-02-22,360,23,4,3,5649.97
4664,2026-06-05,455,11,2,5,1757.64
4665,2026-05-04,490,30,4,3,14679.38
4666,2026-01-24,305,43,1,1,8311.15
4667,2026-05-29,78,20,1,4,6555.13
4668,2025-12-31,319,41,1,3,6759.06
4669,2026-01-22,422,45,3,3,10490.79
4670,2026-04-21,33,34,2,2,2164.95
4671,2026-06-05,420,19,2,4,7057.39
4672,2026-02-25,167,35,4,3,5384.91
4673,2026-04-26,149,18,1,2,12810.4
4674,2026-02-26,283,41,3,1,12605.06
4675,2025-12-12,40,41,2,1,3254.25
4676,2026-02-07,335,13,1,1,1755.85
4677,2026-01-14,348,10,2,3,7566.15
4678,2026-04-08,273,19,1,2,6581.26
4679,2026-01-03,467,19,3,1,12202.31
4680,2026-01-12,406,33,2,1,2452.89
4681,2025-12-29,144,33,4,3,13770.56
4682,2026-04-26,237,42,2,5,13235.2
4683,2026-04-02,63,48,4,4,10934.09
4684,2026-03-20,376,25,2,1,3041.92
4685,2026-02-17,245,19,3,1,1421.28
4686,2026-02-09,178,21,3,4,4454.47
4687,2026-01-07,492,9,4,2,2991.93
4688,2026-01-18,325,31,2,1,14424.25
4689,2026-06-01,180,42,2,1,5845.67
4690,2026-02-14,192,2,1,4,3648.96
4691,2025-12-21,416,5,1,1,12493.16
4692,2026-03-26,156,5,2,2,12341.85
4693,2026-03-21,322,5,2,1,9375.47
4694,2026-01-26,279,23,2,1,12255.81
4695,2026-03-08,226,33,3,3,9886.42
4696,2026-03-30,67,12,4,5,11124.37
4697,2026-03-25,394,17,1,4,4347.21
4698,2026-02-25,488,3,1,5,6407.32
4699,2026-02-01,484,48,3,2,10884.71
4700,2026-02-28,241,50,2,4,14997.44
4701,2026-04-27,440,10,1,2,7569.65
4702,2026-01-23,112,28,1,1,12821.75
4703,2026-01-26,451,44,1,2,1056.77
4704,2026-04-18,451,35,4,3,12744.76
4705,2026-02-22,352,33,3,2,10440.74
4706,2026-01-01,416,37,2,2,11426.3
4707,2026-02-01,278,50,4,3,13689.2
4708,2026-04-01,254,48,2,1,2870.1
4709,2026-04-09,343,11,4,4,8443.94
4710,2026-05-26,479,45,3,5,6127.75
4711,2026-02-14,377,32,2,2,11180.1
4712,2026-05-09,91,44,1,1,7948.29
4713,2026-05-23,13,2,2,1,6692.02
4714,2025-12-20,231,33,1,2,3790.53
4715,2025-12-14,265,48,3,1,2925.93
4716,2026-03-27,207,4,4,3,10074.85
4717,2025-12-24,413,3,4,5,14500.12
4718,2026-03-07,275,3,2,4,6057.11
4719,2026-06-04,476,42,1,4,1771.03
4720,2026-01-13,414,13,3,2,14870.62
4721,2026-04-10,421,24,1,1,7391.69
4722,2026-03-12,446,35,1,1,1704.8
4723,2025-12-26,322,37,2,3,2241.17
4724,2026-02-10,226,41,2,1,13750.23
4725,2026-02-04,297,9,4,1,11315.88
4726,2026-03-27,54,35,2,4,8651.93
4727,2025-12-09,135,46,1,3,10374.12
4728,2026-04-06,497,15,1,3,11374.86
4729,2026-05-25,20,29,4,1,9136.37
4730,2026-04-18,322,27,4,5,9785.31
4731,2025-12-11,118,50,2,4,12538.27
4732,2026-04-07,254,34,2,1,12227.92
4733,2026-01-02,12,15,3,3,9237.75
4734,2026-03-11,475,42,1,2,8938.6
4735,2026-02-24,296,49,2,2,2414.63
4736,2025-12-14,193,1,4,5,7678.86
4737,2026-02-02,65,31,1,5,985.51
4738,2026-01-29,325,45,1,2,8891.13
4739,2026-01-20,185,27,3,3,8679.34
4740,2026-05-30,305,8,1,3,11401.74
4741,2026-03-16,254,36,1,3,10552.64
4742,2026-04-11,88,39,4,1,14052.06
4743,2026-05-08,342,50,1,5,12358.6
4744,2026-02-09,150,45,2,3,8272.2
4745,2026-05-19,58,36,1,4,2509.45
4746,2026-04-11,78,36,4,1,11583.82
4747,2026-05-24,409,4,4,5,2764.62
4748,2026-03-25,287,38,1,4,1940.16
4749,2025-12-17,395,50,4,1,13940.6
4750,2026-02-02,149,18,1,3,10198.43
4751,2026-03-18,90,5,4,1,12132.86
4752,2026-04-24,246,29,2,1,3321.56
4753,2026-01-23,193,17,1,3,6560.99
4754,2026-05-31,40,45,3,3,12951.05
4755,2026-05-09,204,12,2,5,10524.6
4756,2026-05-12,463,46,2,1,1808.34
4757,2026-06-05,497,10,1,5,8118.23
4758,2026-02-19,55,19,2,2,4012.74
4759,2026-03-15,224,46,4,1,11265.77
4760,2026-01-18,204,37,3,1,9773.57
4761,2026-04-02,317,32,3,2,14634.52
4762,2026-03-26,337,34,3,1,9864.66
4763,2026-03-17,430,15,4,1,2757.63
4764,2025-12-22,9,19,3,4,5052.14
4765,2026-04-15,436,25,3,4,6060.26
4766,2026-05-23,177,22,2,3,13196.81
4767,2026-06-06,222,22,4,2,11915.1
4768,2025-12-12,402,29,4,4,12597.89
4769,2026-02-19,16,31,1,4,5007.79
4770,2026-02-25,496,20,3,1,4165.52
4771,2026-03-11,306,26,1,4,14194.77
4772,2026-01-01,89,39,2,3,2625.35
4773,2026-02-22,84,26,4,3,14391.74
4774,2026-03-13,216,33,3,4,13913.37
4775,2026-04-05,237,23,4,3,5834.98
4776,2026-05-03,397,47,1,4,2955.32
4777,2026-01-17,336,45,2,2,9951.77
4778,2026-04-25,296,25,2,2,12036.49
4779,2025-12-17,415,26,3,1,6734.93
4780,2026-04-06,429,44,1,5,3239.67
4781,2026-01-13,341,29,4,1,7080.84
4782,2026-03-09,66,21,1,1,12595.72
4783,2026-03-10,327,28,2,3,11099.51
4784,2026-01-11,97,6,2,1,11675.81
4785,2026-03-22,222,35,3,2,9344.32
4786,2026-05-19,299,27,2,1,6513.09
4787,2026-02-07,142,26,4,5,7185.67
4788,2026-06-01,96,9,1,5,3672.93
4789,2026-03-08,431,32,2,2,10134.4
4790,2026-03-03,187,11,1,5,12536.49
4791,2026-05-04,225,41,1,1,10110.79
4792,2026-04-10,450,34,1,4,8239.59
4793,2026-01-24,185,5,3,1,14850.27
4794,2026-01-05,63,50,3,4,1746.65
4795,2025-12-16,393,41,1,3,12332.02
4796,2026-03-25,189,33,1,3,6929.58
4797,2026-02-10,229,1,4,5,1066.02
4798,2026-05-03,314,20,3,1,9055.69
4799,2026-04-05,225,17,2,5,13517.13
4800,2026-05-15,76,5,4,5,2312.94
4801,2025-12-26,107,8,1,3,11370.01
4802,2026-02-17,109,42,4,4,2171.46
4803,2025-12-20,153,11,4,2,10840.72
4804,2026-01-18,471,27,2,4,14850.72
4805,2026-04-05,321,4,2,1,7940.9
4806,2026-05-24,324,40,3,4,4156.95
4807,2026-03-09,66,30,4,2,1836.73
4808,2026-02-21,78,28,3,1,9151.12
4809,2026-01-10,441,23,2,4,8059.45
4810,2026-03-03,337,3,1,5,8525.02
4811,2026-01-31,13,46,2,4,2612.99
4812,2026-01-11,351,30,3,2,5564.93
4813,2026-01-26,440,28,1,3,4159.11
4814,2026-03-17,129,30,3,1,1351.55
4815,2026-05-27,255,10,1,5,1881.01
4816,2026-03-07,498,8,1,5,5956.26
4817,2026-02-17,198,39,3,4,1582.91
4818,2026-02-11,418,9,4,2,13069.24
4819,2026-01-29,210,30,2,1,3220.16
4820,2026-03-17,441,12,4,4,3979.84
4821,2026-01-02,489,34,1,3,9804.29
4822,2026-04-09,134,27,2,4,11405.04
4823,2026-05-19,33,29,3,5,1169.77
4824,2026-01-02,359,24,1,1,4147.54
4825,2025-12-09,386,4,2,3,14463.85
4826,2026-04-03,36,45,1,4,1918.02
4827,2026-01-03,480,44,1,2,13583.67
4828,2026-03-23,471,32,4,1,11833.4
4829,2026-02-04,264,46,4,3,5365.74
4830,2026-01-31,132,45,1,4,1832.05
4831,2026-04-05,337,41,1,2,9453.42
4832,2026-03-07,414,39,1,1,3759.08
4833,2025-12-30,151,1,3,5,2996.35
4834,2026-04-06,436,20,2,5,3882.53
4835,2026-04-15,83,47,2,3,11697.88
4836,2026-01-01,100,10,2,3,9544.18
4837,2026-04-04,299,47,4,5,10528.89
4838,2026-02-06,219,47,2,4,2047.39
4839,2026-02-12,214,20,3,5,10121.01
4840,2026-06-02,488,23,2,1,11564.44
4841,2026-05-26,397,39,3,2,1635.57
4842,2026-03-02,483,12,3,2,11281.16
4843,2026-05-01,421,36,2,4,1756.21
4844,2026-05-13,348,16,4,3,1400.29
4845,2026-05-14,97,13,2,2,4286.01
4846,2026-01-20,26,22,1,4,13978.46
4847,2026-01-06,258,16,1,2,10349.37
4848,2026-04-08,197,48,1,2,13161.21
4849,2026-02-25,119,24,3,5,11798.39
4850,2026-02-16,175,33,3,3,3190.38
4851,2026-01-27,490,34,3,2,7760.99
4852,2026-05-19,249,6,2,2,7904.17
4853,2026-03-28,323,4,2,1,1447.69
4854,2026-02-26,404,2,2,2,2239.39
4855,2026-04-09,441,4,2,2,4178.61
